Time,Subject,Behavior,Day,Media total length,Condition,Song,Period
1088.767,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1089.032,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1090.033,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1090.563,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1091.33,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1091.569,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1091.836,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1092.334,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1093.87,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1094.134,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1094.395,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1095.403,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1097.202,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1098.202,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1098.467,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1098.734,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1099.232,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1099.999,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1100.765,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1101.8,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1102.034,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1102.8,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1103.332,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1103.566,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1103.838,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1104.101,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1104.333,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1105.367,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1105.869,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1106.133,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1106.4,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1107.165,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1107.402,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1107.669,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1107.933,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1108.698,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1109.463,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1110.23,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1111.235,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1111.762,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1112.004,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1112.266,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1112.529,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1113.274,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1114.569,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1115.834,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1116.103,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1116.361,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1116.604,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1119.935,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1123.001,UNB12_15_16,Preen,1,2411.3,NOGO,B,During
1126.299,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1127.335,UNB12_15_16,Puff,1,2411.3,NOGO,B,During
1127.6,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1130.137,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1131.935,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1133.201,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1134.496,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1134.737,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1135.003,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1135.504,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1135.768,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1138.835,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1140.104,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1141.37,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1142.668,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1143.166,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1143.668,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1143.934,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1144.2,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1145.2,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1145.733,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1146.233,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1146.499,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1147.003,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1147.265,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1148.032,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1149.033,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1149.304,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1149.566,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1149.566,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1150.568,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1151.336,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1151.864,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1152.63,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1153.397,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1153.632,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1154.164,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1154.402,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1154.929,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1155.435,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1155.695,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1155.935,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1156.201,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1157.206,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1157.468,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1157.734,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1160.533,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1165.635,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1169.999,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1173.669,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1175.733,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1179.033,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1180.333,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1183.903,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1184.665,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1184.906,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1185.433,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1186.201,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1186.703,UNB12_15_16,Poke,1,2411.3,NOGO,B,During
1187.993,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1189,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1193.868,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1196.403,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1198.967,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1200.236,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1200.501,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1200.999,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1204.068,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1204.833,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1205.362,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1205.867,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1206.633,UNB12_15_16,Hop,1,2411.3,NOGO,B,During
1207.133,UNB12_15_16,Wall,1,2411.3,NOGO,B,During
1207.9,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1208.407,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1208.667,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1209.215,UNB12_15_16,Call,1,2411.3,NOGO,B,During
1209.681,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1209.934,UNB12_15_16,Scoot,1,2411.3,NOGO,B,During
1210.17,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1210.94,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1212.234,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1213.237,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1213.499,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1213.767,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1214.266,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1214.532,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1215.8,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1216.067,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1216.3,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1217.835,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1221.669,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1222.941,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1224.496,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1224.734,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1225.262,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1226.267,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1226.794,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1227.3,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1227.538,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1227.799,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1228.635,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1228.903,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1229.666,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1229.929,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1230.17,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1230.434,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1231.462,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1231.703,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1231.967,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1232.227,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1233.503,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1234.526,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1235.292,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1235.532,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1235.802,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1236.06,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1236.565,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1238.101,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1239.103,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1239.632,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1240.135,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1240.402,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1241.4,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1242.934,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1243.468,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1243.703,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1243.966,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1244.468,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1244.735,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1245.233,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1246.229,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1250.299,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1256.199,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1257.736,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1260.804,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1262.067,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1263.368,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1263.602,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1264.368,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1264.633,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1264.9,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1266.17,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1267.433,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1268.473,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1268.733,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1269.263,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1269.501,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1269.768,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1270.532,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1271.299,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1271.803,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1272.329,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1272.568,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1272.836,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1273.095,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1273.862,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1274.605,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1275.133,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1275.394,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1275.899,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1276.137,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1276.402,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1277.671,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1277.934,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1278.201,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1280.237,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1284.07,UNB12_15_16,Alarm,1,2411.3,NOGO,B,Post
1297.537,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1301.868,UNB12_15_16,Puff,1,2411.3,NOGO,B,Post
1331.501,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1347.098,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1354.233,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1355.77,UNB12_15_16,Preen,1,2411.3,NOGO,B,Post
1357.037,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1357.802,UNB12_15_16,Poke,1,2411.3,NOGO,B,Post
1359.868,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1360.101,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1361.633,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1364.202,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1364.702,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1364.968,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1365.465,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1370.827,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1372.865,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1374.637,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1376.699,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1377.202,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1377.7,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1377.966,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1378.469,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1378.733,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1379.766,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1380.004,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1380.535,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1381.301,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1382.303,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1383.336,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1384.367,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1384.867,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1385.367,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1386.04,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1386.806,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1387.57,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1388.099,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1388.604,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1388.868,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1389.37,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1389.635,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1389.87,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1393.204,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1395.002,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1396.001,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1397.032,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1397.536,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1397.801,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1398.3,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1398.566,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1399.069,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1399.598,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1399.837,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1400.101,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1401.634,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1402.901,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1403.668,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1403.934,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1404.194,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1404.435,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1404.962,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1405.469,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1405.728,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1406.493,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1407.001,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1407.239,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1407.503,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1407.768,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1408.27,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1408.535,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1410.835,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1413.368,UNB12_15_16,Preen,1,2411.3,NOGO,B,Post
1417.201,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1417.734,UNB12_15_16,Puff,1,2411.3,NOGO,B,Post
1419.266,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1420.032,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1421.034,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1421.543,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1421.801,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1422.329,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1422.567,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1422.836,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1423.335,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1423.601,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1424.868,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1425.632,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1426.666,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1427.168,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1427.694,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1428.439,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1429.205,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1429.735,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1430.234,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1431.004,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1431.766,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1432.033,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1432.537,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1433.038,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1433.299,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1433.566,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1434.333,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1436.368,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1438.666,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1439.7,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1439.932,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1440.201,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1440.466,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1440.966,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1441.996,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1442.499,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1443.272,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1443.532,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1443.803,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1444.064,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1444.3,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1444.3,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1445.067,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1445.332,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1445.596,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1445.835,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1446.601,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1446.866,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1447.129,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1448.662,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1450.433,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1452.235,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1452.472,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1453.768,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1454.002,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1454.266,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1454.768,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1455.299,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1455.535,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1455.8,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1456.835,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1458.365,UNB12_15_16,Puff,1,2411.3,NOGO,B,Post
1458.601,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1459.901,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1460.667,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1461.169,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1461.935,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1462.704,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1463.2,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1463.73,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1464.236,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1464.498,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1465.5,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1465.768,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1466.03,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1467.3,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1468.833,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1469.332,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1469.603,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1470.101,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1470.366,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1471.374,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1472.4,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1472.668,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1472.904,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1473.67,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1473.934,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1474.251,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1475.033,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1475.535,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1475.8,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1476.304,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1476.966,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1477.467,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1480.532,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1481.037,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1481.566,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1482.331,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1482.836,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1483.096,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1483.6,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
1484.366,UNB12_15_16,Wall,1,2411.3,NOGO,B,Post
1484.628,UNB12_15_16,Hop,1,2411.3,NOGO,B,Post
1485.632,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1485.899,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1486.14,UNB12_15_16,Scoot,1,2411.3,NOGO,B,Post
1486.399,UNB12_15_16,Call,1,2411.3,NOGO,B,Post
