"","BirdID","Bin","Stimulus","Correct","Cohort"
"40239","319",11,"NO-GO",1,"Leiden"
"40240","319",11,"NO-GO",0,"Leiden"
"40241","319",11,"GO",1,"Leiden"
"40242","319",11,"NO-GO",1,"Leiden"
"40243","319",11,"NO-GO",0,"Leiden"
"40244","319",11,"GO",1,"Leiden"
"40245","319",11,"NO-GO",0,"Leiden"
"40246","319",11,"NO-GO",1,"Leiden"
"40247","319",11,"NO-GO",1,"Leiden"
"40248","319",11,"NO-GO",0,"Leiden"
"40249","319",11,"GO",1,"Leiden"
"40250","319",11,"GO",1,"Leiden"
"40251","319",11,"GO",1,"Leiden"
"40252","319",11,"NO-GO",0,"Leiden"
"40253","319",11,"GO",1,"Leiden"
"40254","319",11,"NO-GO",0,"Leiden"
"40255","319",11,"GO",1,"Leiden"
"40256","319",11,"GO",1,"Leiden"
"40257","319",11,"GO",1,"Leiden"
"40258","319",11,"GO",1,"Leiden"
"40259","319",11,"GO",1,"Leiden"
"40260","319",11,"GO",1,"Leiden"
"40261","319",11,"GO",1,"Leiden"
"40262","319",11,"NO-GO",0,"Leiden"
"40263","319",11,"NO-GO",0,"Leiden"
"40264","319",11,"GO",1,"Leiden"
"40265","319",11,"GO",1,"Leiden"
"40266","319",11,"NO-GO",1,"Leiden"
"40267","319",11,"NO-GO",0,"Leiden"
"40268","319",11,"NO-GO",0,"Leiden"
"40269","319",11,"NO-GO",0,"Leiden"
"40270","319",11,"GO",1,"Leiden"
"40271","319",11,"GO",1,"Leiden"
"40272","319",11,"GO",1,"Leiden"
"40273","319",11,"NO-GO",0,"Leiden"
"40274","319",11,"NO-GO",0,"Leiden"
"40275","319",11,"GO",1,"Leiden"
"40276","319",11,"GO",1,"Leiden"
"40277","319",11,"NO-GO",0,"Leiden"
"40278","319",11,"NO-GO",1,"Leiden"
"40279","319",11,"NO-GO",0,"Leiden"
"40280","319",11,"GO",1,"Leiden"
"40281","319",11,"NO-GO",0,"Leiden"
"40282","319",11,"GO",1,"Leiden"
"40283","319",11,"NO-GO",1,"Leiden"
"40284","319",11,"NO-GO",0,"Leiden"
"40285","319",11,"GO",1,"Leiden"
"40286","319",11,"GO",1,"Leiden"
"40287","319",12,"NO-GO",1,"Leiden"
"40288","319",12,"NO-GO",0,"Leiden"
"40289","319",12,"GO",1,"Leiden"
"40290","319",12,"NO-GO",1,"Leiden"
"40291","319",12,"NO-GO",0,"Leiden"
"40292","319",12,"GO",0,"Leiden"
"40293","319",12,"NO-GO",0,"Leiden"
"40294","319",12,"GO",1,"Leiden"
"40295","319",12,"NO-GO",1,"Leiden"
"40296","319",12,"NO-GO",0,"Leiden"
"40297","319",12,"GO",1,"Leiden"
"40298","319",12,"GO",0,"Leiden"
"40299","319",12,"GO",1,"Leiden"
"40300","319",12,"NO-GO",0,"Leiden"
"40301","319",12,"NO-GO",1,"Leiden"
"40302","319",12,"NO-GO",1,"Leiden"
"40303","319",12,"NO-GO",1,"Leiden"
"40304","319",12,"NO-GO",1,"Leiden"
"40305","319",12,"NO-GO",1,"Leiden"
"40306","319",12,"NO-GO",0,"Leiden"
"40307","319",12,"GO",0,"Leiden"
"40308","319",12,"GO",1,"Leiden"
"40309","319",12,"GO",1,"Leiden"
"40310","319",12,"NO-GO",0,"Leiden"
"40311","319",12,"GO",1,"Leiden"
"40312","319",12,"GO",1,"Leiden"
"40313","319",12,"GO",1,"Leiden"
"40314","319",12,"NO-GO",1,"Leiden"
"40315","319",12,"NO-GO",1,"Leiden"
"40316","319",12,"NO-GO",1,"Leiden"
"40317","319",12,"NO-GO",0,"Leiden"
"40318","319",12,"GO",0,"Leiden"
"40319","319",12,"GO",1,"Leiden"
"40320","319",12,"NO-GO",1,"Leiden"
"40321","319",12,"NO-GO",0,"Leiden"
"40322","319",12,"GO",1,"Leiden"
"40323","319",12,"GO",0,"Leiden"
"40324","319",12,"GO",0,"Leiden"
"40325","319",12,"NO-GO",0,"Leiden"
"40326","319",12,"GO",1,"Leiden"
"40327","319",12,"NO-GO",0,"Leiden"
"40328","319",12,"GO",0,"Leiden"
"40329","319",12,"NO-GO",1,"Leiden"
"40330","319",12,"NO-GO",0,"Leiden"
"40331","319",12,"GO",1,"Leiden"
"40332","319",12,"GO",1,"Leiden"
"40333","319",12,"GO",1,"Leiden"
"40334","319",12,"NO-GO",0,"Leiden"
"40335","319",12,"NO-GO",0,"Leiden"
"40336","319",12,"NO-GO",1,"Leiden"
"40337","319",12,"NO-GO",1,"Leiden"
"40338","319",12,"NO-GO",1,"Leiden"
"40339","319",12,"NO-GO",0,"Leiden"
"40340","319",12,"GO",1,"Leiden"
"40341","319",12,"NO-GO",1,"Leiden"
"40342","319",12,"NO-GO",0,"Leiden"
"40343","319",12,"GO",1,"Leiden"
"40344","319",12,"GO",1,"Leiden"
"40345","319",12,"GO",0,"Leiden"
"40346","319",12,"NO-GO",0,"Leiden"
"40347","319",12,"NO-GO",0,"Leiden"
"40348","319",12,"GO",1,"Leiden"
"40349","319",12,"NO-GO",0,"Leiden"
"40350","319",12,"NO-GO",0,"Leiden"
"40351","319",12,"GO",1,"Leiden"
"40352","319",12,"GO",0,"Leiden"
"40353","319",12,"NO-GO",0,"Leiden"
"40354","319",12,"GO",1,"Leiden"
"40355","319",12,"GO",1,"Leiden"
"40356","319",12,"GO",0,"Leiden"
"40357","319",12,"NO-GO",1,"Leiden"
"40358","319",12,"NO-GO",0,"Leiden"
"40359","319",12,"GO",1,"Leiden"
"40360","319",12,"NO-GO",0,"Leiden"
"40361","319",12,"NO-GO",1,"Leiden"
"40362","319",12,"NO-GO",0,"Leiden"
"40363","319",12,"GO",1,"Leiden"
"40364","319",12,"GO",1,"Leiden"
"40365","319",12,"GO",0,"Leiden"
"40366","319",12,"NO-GO",0,"Leiden"
"40367","319",12,"GO",1,"Leiden"
"40368","319",12,"GO",1,"Leiden"
"40369","319",12,"GO",0,"Leiden"
"40370","319",12,"NO-GO",0,"Leiden"
"40371","319",12,"GO",1,"Leiden"
"40372","319",12,"NO-GO",0,"Leiden"
"40373","319",12,"GO",1,"Leiden"
"40374","319",12,"NO-GO",0,"Leiden"
"40375","319",12,"GO",0,"Leiden"
"40376","319",12,"GO",1,"Leiden"
"40377","319",12,"GO",1,"Leiden"
"40378","319",12,"NO-GO",1,"Leiden"
"40379","319",12,"NO-GO",0,"Leiden"
"40380","319",12,"NO-GO",0,"Leiden"
"40381","319",12,"GO",0,"Leiden"
"40382","319",12,"GO",0,"Leiden"
"40383","319",12,"GO",1,"Leiden"
"40384","319",12,"NO-GO",0,"Leiden"
"40385","319",12,"NO-GO",0,"Leiden"
"40386","319",12,"GO",1,"Leiden"
"40387","319",13,"NO-GO",0,"Leiden"
"40388","319",13,"NO-GO",0,"Leiden"
"40389","319",13,"GO",0,"Leiden"
"40390","319",13,"NO-GO",1,"Leiden"
"40391","319",13,"NO-GO",0,"Leiden"
"40392","319",13,"GO",1,"Leiden"
"40393","319",13,"GO",1,"Leiden"
"40394","319",13,"GO",1,"Leiden"
"40395","319",13,"GO",1,"Leiden"
"40396","319",13,"GO",1,"Leiden"
"40397","319",13,"GO",1,"Leiden"
"40398","319",13,"NO-GO",0,"Leiden"
"40399","319",13,"GO",1,"Leiden"
"40400","319",13,"NO-GO",1,"Leiden"
"40401","319",13,"NO-GO",0,"Leiden"
"40402","319",13,"GO",0,"Leiden"
"40403","319",13,"GO",1,"Leiden"
"40404","319",13,"GO",1,"Leiden"
"40405","319",13,"GO",1,"Leiden"
"40406","319",13,"GO",1,"Leiden"
"40407","319",13,"GO",1,"Leiden"
"40408","319",13,"NO-GO",1,"Leiden"
"40409","319",13,"NO-GO",0,"Leiden"
"40410","319",13,"GO",1,"Leiden"
"40411","319",13,"GO",1,"Leiden"
"40412","319",13,"NO-GO",0,"Leiden"
"40413","319",13,"GO",1,"Leiden"
"40414","319",13,"GO",0,"Leiden"
"40415","319",13,"NO-GO",0,"Leiden"
"40416","319",13,"GO",1,"Leiden"
"40417","319",13,"NO-GO",0,"Leiden"
"40418","319",13,"NO-GO",1,"Leiden"
"40419","319",13,"NO-GO",0,"Leiden"
"40420","319",13,"NO-GO",0,"Leiden"
"40421","319",13,"GO",1,"Leiden"
"40422","319",13,"NO-GO",0,"Leiden"
"40423","319",13,"GO",1,"Leiden"
"40424","319",13,"GO",1,"Leiden"
"40425","319",13,"NO-GO",1,"Leiden"
"40426","319",13,"NO-GO",0,"Leiden"
"40427","319",13,"GO",1,"Leiden"
"40428","319",13,"GO",1,"Leiden"
"40429","319",13,"NO-GO",1,"Leiden"
"40430","319",13,"NO-GO",0,"Leiden"
"40431","319",13,"NO-GO",0,"Leiden"
"40432","319",13,"GO",1,"Leiden"
"40433","319",13,"NO-GO",0,"Leiden"
"40434","319",13,"GO",1,"Leiden"
"40435","319",13,"GO",1,"Leiden"
"40436","319",13,"GO",1,"Leiden"
"40437","319",13,"NO-GO",0,"Leiden"
"40438","319",13,"GO",1,"Leiden"
"40439","319",13,"NO-GO",0,"Leiden"
"40440","319",13,"GO",1,"Leiden"
"40441","319",13,"GO",1,"Leiden"
"40442","319",13,"NO-GO",1,"Leiden"
"40443","319",13,"NO-GO",0,"Leiden"
"40444","319",13,"GO",1,"Leiden"
"40445","319",13,"GO",1,"Leiden"
"40446","319",13,"NO-GO",0,"Leiden"
"40447","319",13,"GO",1,"Leiden"
"40448","319",13,"GO",1,"Leiden"
"40449","319",13,"GO",1,"Leiden"
"40450","319",13,"GO",1,"Leiden"
"40451","319",13,"NO-GO",1,"Leiden"
"40452","319",13,"NO-GO",0,"Leiden"
"40453","319",13,"GO",1,"Leiden"
"40454","319",13,"NO-GO",0,"Leiden"
"40455","319",13,"GO",1,"Leiden"
"40456","319",13,"NO-GO",0,"Leiden"
"40457","319",13,"GO",1,"Leiden"
"40458","319",13,"GO",0,"Leiden"
"40459","319",13,"GO",0,"Leiden"
"40460","319",13,"NO-GO",1,"Leiden"
"40461","319",13,"NO-GO",1,"Leiden"
"40462","319",13,"NO-GO",0,"Leiden"
"40463","319",13,"GO",0,"Leiden"
"40464","319",13,"NO-GO",1,"Leiden"
"40465","319",13,"NO-GO",1,"Leiden"
"40466","319",13,"NO-GO",1,"Leiden"
"40467","319",13,"NO-GO",1,"Leiden"
"40468","319",13,"NO-GO",1,"Leiden"
"40469","319",13,"NO-GO",1,"Leiden"
"40470","319",13,"NO-GO",1,"Leiden"
"40471","319",13,"NO-GO",1,"Leiden"
"40472","319",13,"NO-GO",0,"Leiden"
"40473","319",13,"NO-GO",1,"Leiden"
"40474","319",13,"NO-GO",1,"Leiden"
"40475","319",13,"NO-GO",1,"Leiden"
"40476","319",13,"NO-GO",1,"Leiden"
"40477","319",13,"NO-GO",0,"Leiden"
"40478","319",13,"GO",1,"Leiden"
"40479","319",13,"NO-GO",0,"Leiden"
"40480","319",13,"GO",1,"Leiden"
"40481","319",13,"NO-GO",0,"Leiden"
"40482","319",13,"GO",1,"Leiden"
"40483","319",13,"NO-GO",0,"Leiden"
"40484","319",13,"GO",1,"Leiden"
"40485","319",13,"GO",1,"Leiden"
"40486","319",13,"GO",1,"Leiden"
"40487","319",14,"NO-GO",0,"Leiden"
"40488","319",14,"NO-GO",0,"Leiden"
"40489","319",14,"GO",1,"Leiden"
"40490","319",14,"NO-GO",0,"Leiden"
"40491","319",14,"GO",1,"Leiden"
"40492","319",14,"GO",1,"Leiden"
"40493","319",14,"GO",0,"Leiden"
"40494","319",14,"GO",1,"Leiden"
"40495","319",14,"NO-GO",1,"Leiden"
"40496","319",14,"NO-GO",0,"Leiden"
"40497","319",14,"NO-GO",0,"Leiden"
"40498","319",14,"GO",1,"Leiden"
"40499","319",14,"GO",1,"Leiden"
"40500","319",14,"NO-GO",0,"Leiden"
"40501","319",14,"GO",1,"Leiden"
"40502","319",14,"GO",1,"Leiden"
"40503","319",14,"NO-GO",0,"Leiden"
"40504","319",14,"GO",1,"Leiden"
"40505","319",14,"NO-GO",1,"Leiden"
"40506","319",14,"NO-GO",0,"Leiden"
"40507","319",14,"GO",1,"Leiden"
"40508","319",14,"NO-GO",1,"Leiden"
"40509","319",14,"NO-GO",0,"Leiden"
"40510","319",14,"GO",1,"Leiden"
"40511","319",14,"GO",1,"Leiden"
"40512","319",14,"NO-GO",0,"Leiden"
"40513","319",14,"GO",1,"Leiden"
"40514","319",14,"GO",1,"Leiden"
"40515","319",14,"GO",1,"Leiden"
"40516","319",14,"GO",1,"Leiden"
"40517","319",14,"NO-GO",0,"Leiden"
"40518","319",14,"NO-GO",0,"Leiden"
"40519","319",14,"GO",1,"Leiden"
"40520","319",14,"NO-GO",0,"Leiden"
"40521","319",14,"GO",1,"Leiden"
"40522","319",14,"NO-GO",0,"Leiden"
"40523","319",14,"GO",1,"Leiden"
"40524","319",14,"NO-GO",0,"Leiden"
"40525","319",14,"GO",1,"Leiden"
"40526","319",14,"NO-GO",0,"Leiden"
"40527","319",14,"NO-GO",0,"Leiden"
"40528","319",14,"GO",1,"Leiden"
"40529","319",14,"GO",1,"Leiden"
"40530","319",14,"GO",1,"Leiden"
"40531","319",14,"GO",1,"Leiden"
"40532","319",14,"GO",1,"Leiden"
"40533","319",14,"NO-GO",0,"Leiden"
"40534","319",14,"GO",1,"Leiden"
"40535","319",14,"NO-GO",0,"Leiden"
"40536","319",14,"NO-GO",0,"Leiden"
"40537","319",14,"NO-GO",0,"Leiden"
"40538","319",14,"GO",1,"Leiden"
"40539","319",14,"NO-GO",0,"Leiden"
"40540","319",14,"GO",1,"Leiden"
"40541","319",14,"NO-GO",0,"Leiden"
"40542","319",14,"NO-GO",1,"Leiden"
"40543","319",14,"NO-GO",0,"Leiden"
"40544","319",14,"GO",1,"Leiden"
"40545","319",14,"NO-GO",0,"Leiden"
"40546","319",14,"NO-GO",0,"Leiden"
"40547","319",14,"GO",1,"Leiden"
"40548","319",14,"NO-GO",0,"Leiden"
"40549","319",14,"GO",1,"Leiden"
"40550","319",14,"NO-GO",0,"Leiden"
"40551","319",14,"GO",1,"Leiden"
"40552","319",14,"NO-GO",0,"Leiden"
"40553","319",14,"GO",1,"Leiden"
"40554","319",14,"GO",1,"Leiden"
"40555","319",14,"GO",0,"Leiden"
"40556","319",14,"NO-GO",0,"Leiden"
"40557","319",14,"NO-GO",0,"Leiden"
"40558","319",14,"NO-GO",0,"Leiden"
"40559","319",14,"GO",1,"Leiden"
"40560","319",14,"GO",1,"Leiden"
"40561","319",14,"NO-GO",0,"Leiden"
"40562","319",14,"GO",1,"Leiden"
"40563","319",14,"GO",1,"Leiden"
"40564","319",14,"NO-GO",0,"Leiden"
"40565","319",14,"GO",1,"Leiden"
"40566","319",14,"NO-GO",0,"Leiden"
"40567","319",14,"GO",1,"Leiden"
"40568","319",14,"GO",1,"Leiden"
"40569","319",14,"GO",1,"Leiden"
"40570","319",14,"NO-GO",0,"Leiden"
"40571","319",14,"NO-GO",1,"Leiden"
"40572","319",14,"NO-GO",0,"Leiden"
"40573","319",14,"GO",1,"Leiden"
"40574","319",14,"GO",1,"Leiden"
"40575","319",14,"NO-GO",1,"Leiden"
"40576","319",14,"NO-GO",0,"Leiden"
"40577","319",14,"NO-GO",0,"Leiden"
"40578","319",14,"GO",1,"Leiden"
"40579","319",14,"NO-GO",0,"Leiden"
"40580","319",14,"GO",1,"Leiden"
"40581","319",14,"NO-GO",0,"Leiden"
"40582","319",14,"NO-GO",0,"Leiden"
"40583","319",14,"GO",1,"Leiden"
"40584","319",14,"GO",1,"Leiden"
"40585","319",14,"GO",1,"Leiden"
"40586","319",14,"NO-GO",0,"Leiden"
"40587","319",15,"GO",1,"Leiden"
"40588","319",15,"GO",1,"Leiden"
"40589","319",15,"NO-GO",0,"Leiden"
"40590","319",15,"GO",1,"Leiden"
"40591","319",15,"GO",1,"Leiden"
"40592","319",15,"NO-GO",0,"Leiden"
"40593","319",15,"GO",1,"Leiden"
"40594","319",15,"NO-GO",0,"Leiden"
"40595","319",15,"GO",1,"Leiden"
"40596","319",15,"GO",1,"Leiden"
"40597","319",15,"NO-GO",0,"Leiden"
"40598","319",15,"GO",1,"Leiden"
"40599","319",15,"NO-GO",0,"Leiden"
"40600","319",15,"GO",1,"Leiden"
"40601","319",15,"NO-GO",1,"Leiden"
"40602","319",15,"NO-GO",0,"Leiden"
"40603","319",15,"GO",1,"Leiden"
"40604","319",15,"NO-GO",0,"Leiden"
"40605","319",15,"GO",1,"Leiden"
"40606","319",15,"NO-GO",1,"Leiden"
"40607","319",15,"NO-GO",1,"Leiden"
"40608","319",15,"NO-GO",0,"Leiden"
"40609","319",15,"NO-GO",1,"Leiden"
"40610","319",15,"NO-GO",0,"Leiden"
"40611","319",15,"GO",1,"Leiden"
"40612","319",15,"NO-GO",1,"Leiden"
"40613","319",15,"NO-GO",1,"Leiden"
"40614","319",15,"NO-GO",0,"Leiden"
"40615","319",15,"GO",1,"Leiden"
"40616","319",15,"NO-GO",0,"Leiden"
"40617","319",15,"GO",1,"Leiden"
"40618","319",15,"NO-GO",1,"Leiden"
"40619","319",15,"NO-GO",0,"Leiden"
"40620","319",15,"GO",1,"Leiden"
"40621","319",15,"NO-GO",0,"Leiden"
"40622","319",15,"NO-GO",0,"Leiden"
"40623","319",15,"GO",1,"Leiden"
"40624","319",15,"NO-GO",1,"Leiden"
"40625","319",15,"NO-GO",0,"Leiden"
"40626","319",15,"NO-GO",1,"Leiden"
"40627","319",15,"NO-GO",1,"Leiden"
"40628","319",15,"NO-GO",1,"Leiden"
"40629","319",15,"NO-GO",0,"Leiden"
"40630","319",15,"GO",1,"Leiden"
"40631","319",15,"GO",1,"Leiden"
"40632","319",15,"NO-GO",0,"Leiden"
"40633","319",15,"GO",1,"Leiden"
"40634","319",15,"GO",1,"Leiden"
"40635","319",15,"GO",1,"Leiden"
"40636","319",15,"GO",1,"Leiden"
"40637","319",15,"GO",1,"Leiden"
"40638","319",15,"NO-GO",0,"Leiden"
"40639","319",15,"GO",1,"Leiden"
"40640","319",15,"NO-GO",0,"Leiden"
"40641","319",15,"GO",1,"Leiden"
"40642","319",15,"NO-GO",1,"Leiden"
"40643","319",15,"NO-GO",0,"Leiden"
"40644","319",15,"GO",1,"Leiden"
"40645","319",15,"NO-GO",0,"Leiden"
"40646","319",15,"GO",1,"Leiden"
"40647","319",15,"NO-GO",1,"Leiden"
"40648","319",15,"NO-GO",1,"Leiden"
"40649","319",15,"NO-GO",1,"Leiden"
"40650","319",15,"NO-GO",1,"Leiden"
"40651","319",15,"NO-GO",0,"Leiden"
"40652","319",15,"GO",1,"Leiden"
"40653","319",15,"GO",1,"Leiden"
"40654","319",15,"GO",1,"Leiden"
"40655","319",15,"NO-GO",0,"Leiden"
"40656","319",15,"GO",1,"Leiden"
"40657","319",15,"GO",1,"Leiden"
"40658","319",15,"GO",1,"Leiden"
"40659","319",15,"GO",1,"Leiden"
"40660","319",15,"GO",1,"Leiden"
"40661","319",15,"GO",1,"Leiden"
"40662","319",15,"GO",1,"Leiden"
"40663","319",15,"NO-GO",0,"Leiden"
"40664","319",15,"GO",1,"Leiden"
"40665","319",15,"NO-GO",1,"Leiden"
"40666","319",15,"NO-GO",0,"Leiden"
"40667","319",15,"GO",1,"Leiden"
"40668","319",15,"NO-GO",0,"Leiden"
"40669","319",15,"GO",1,"Leiden"
"40670","319",15,"NO-GO",0,"Leiden"
"40671","319",15,"GO",1,"Leiden"
"40672","319",15,"NO-GO",0,"Leiden"
"40673","319",15,"GO",1,"Leiden"
"40674","319",15,"NO-GO",0,"Leiden"
"40675","319",15,"GO",0,"Leiden"
"40676","319",15,"NO-GO",1,"Leiden"
"40677","319",15,"NO-GO",1,"Leiden"
"40678","319",15,"NO-GO",0,"Leiden"
"40679","319",15,"GO",1,"Leiden"
"40680","319",15,"GO",1,"Leiden"
"40681","319",15,"GO",1,"Leiden"
"40682","319",15,"NO-GO",1,"Leiden"
"40683","319",15,"NO-GO",0,"Leiden"
"40684","319",15,"GO",1,"Leiden"
"40685","319",15,"NO-GO",0,"Leiden"
"40686","319",15,"GO",1,"Leiden"
"40687","319",16,"GO",1,"Leiden"
"40688","319",16,"GO",1,"Leiden"
"40689","319",16,"GO",1,"Leiden"
"40690","319",16,"NO-GO",0,"Leiden"
"40691","319",16,"GO",1,"Leiden"
"40692","319",16,"GO",1,"Leiden"
"40693","319",16,"NO-GO",0,"Leiden"
"40694","319",16,"GO",1,"Leiden"
"40695","319",16,"GO",1,"Leiden"
"40696","319",16,"NO-GO",1,"Leiden"
"40697","319",16,"NO-GO",0,"Leiden"
"40698","319",16,"GO",0,"Leiden"
"40699","319",16,"NO-GO",0,"Leiden"
"40700","319",16,"GO",1,"Leiden"
"40701","319",16,"GO",1,"Leiden"
"40702","319",16,"NO-GO",0,"Leiden"
"40703","319",16,"NO-GO",0,"Leiden"
"40704","319",16,"GO",1,"Leiden"
"40705","319",16,"GO",1,"Leiden"
"40706","319",16,"NO-GO",1,"Leiden"
"40707","319",16,"NO-GO",1,"Leiden"
"40708","319",16,"NO-GO",0,"Leiden"
"40709","319",16,"NO-GO",0,"Leiden"
"40710","319",16,"NO-GO",0,"Leiden"
"40711","319",16,"GO",1,"Leiden"
"40712","319",16,"GO",1,"Leiden"
"40713","319",16,"GO",1,"Leiden"
"40714","319",16,"GO",0,"Leiden"
"40715","319",16,"GO",0,"Leiden"
"40716","319",16,"NO-GO",1,"Leiden"
"40717","319",16,"NO-GO",0,"Leiden"
"40718","319",16,"GO",1,"Leiden"
"40719","319",16,"GO",1,"Leiden"
"40720","319",16,"NO-GO",0,"Leiden"
"40721","319",16,"GO",1,"Leiden"
"40722","319",16,"NO-GO",0,"Leiden"
"40723","319",16,"GO",0,"Leiden"
"40724","319",16,"NO-GO",0,"Leiden"
"40725","319",16,"NO-GO",0,"Leiden"
"40726","319",16,"GO",1,"Leiden"
"40727","319",16,"GO",1,"Leiden"
"40728","319",16,"GO",1,"Leiden"
"40729","319",16,"NO-GO",1,"Leiden"
"40730","319",16,"NO-GO",1,"Leiden"
"40731","319",16,"NO-GO",0,"Leiden"
"40732","319",16,"GO",1,"Leiden"
"40733","319",16,"GO",1,"Leiden"
"40734","319",16,"NO-GO",1,"Leiden"
"40735","319",16,"NO-GO",0,"Leiden"
"40736","319",16,"GO",1,"Leiden"
"40737","319",16,"GO",1,"Leiden"
"40738","319",16,"GO",1,"Leiden"
"40739","319",16,"GO",1,"Leiden"
"40740","319",16,"NO-GO",0,"Leiden"
"40741","319",16,"NO-GO",0,"Leiden"
"40742","319",16,"GO",1,"Leiden"
"40743","319",16,"GO",1,"Leiden"
"40744","319",16,"NO-GO",0,"Leiden"
"40745","319",16,"NO-GO",1,"Leiden"
"40746","319",16,"NO-GO",0,"Leiden"
"40747","319",16,"GO",1,"Leiden"
"40748","319",16,"GO",1,"Leiden"
"40749","319",16,"GO",1,"Leiden"
"40750","319",16,"NO-GO",1,"Leiden"
"40751","319",16,"NO-GO",0,"Leiden"
"40752","319",16,"NO-GO",0,"Leiden"
"40753","319",16,"GO",0,"Leiden"
"40754","319",16,"GO",1,"Leiden"
"40755","319",16,"NO-GO",0,"Leiden"
"40756","319",16,"GO",1,"Leiden"
"40757","319",16,"GO",1,"Leiden"
"40758","319",16,"GO",1,"Leiden"
"40759","319",16,"GO",1,"Leiden"
"40760","319",16,"NO-GO",1,"Leiden"
"40761","319",16,"NO-GO",0,"Leiden"
"40762","319",16,"GO",1,"Leiden"
"40763","319",16,"GO",1,"Leiden"
"40764","319",16,"GO",1,"Leiden"
"40765","319",16,"GO",0,"Leiden"
"40766","319",16,"NO-GO",0,"Leiden"
"40767","319",16,"GO",0,"Leiden"
"40768","319",16,"GO",0,"Leiden"
"40769","319",16,"GO",1,"Leiden"
"40770","319",16,"GO",0,"Leiden"
"40771","319",16,"GO",1,"Leiden"
"40772","319",16,"NO-GO",0,"Leiden"
"40773","319",16,"GO",1,"Leiden"
"40774","319",16,"NO-GO",1,"Leiden"
"40775","319",16,"NO-GO",0,"Leiden"
"40776","319",16,"GO",1,"Leiden"
"40777","319",16,"NO-GO",1,"Leiden"
"40778","319",16,"NO-GO",0,"Leiden"
"40779","319",16,"GO",0,"Leiden"
"40780","319",16,"GO",1,"Leiden"
"40781","319",16,"NO-GO",0,"Leiden"
"40782","319",16,"GO",0,"Leiden"
"40783","319",16,"NO-GO",0,"Leiden"
"40784","319",16,"GO",0,"Leiden"
"40785","319",16,"GO",0,"Leiden"
"40786","319",16,"NO-GO",0,"Leiden"
"40787","319",17,"GO",1,"Leiden"
"40788","319",17,"NO-GO",1,"Leiden"
"40789","319",17,"NO-GO",1,"Leiden"
"40790","319",17,"NO-GO",0,"Leiden"
"40791","319",17,"GO",1,"Leiden"
"40792","319",17,"NO-GO",0,"Leiden"
"40793","319",17,"GO",0,"Leiden"
"40794","319",17,"NO-GO",1,"Leiden"
"40795","319",17,"NO-GO",0,"Leiden"
"40796","319",17,"GO",1,"Leiden"
"40797","319",17,"GO",1,"Leiden"
"40798","319",17,"GO",1,"Leiden"
"40799","319",17,"GO",1,"Leiden"
"40800","319",17,"NO-GO",1,"Leiden"
"40801","319",17,"NO-GO",0,"Leiden"
"40802","319",17,"GO",1,"Leiden"
"40803","319",17,"GO",1,"Leiden"
"40804","319",17,"GO",1,"Leiden"
"40805","319",17,"GO",0,"Leiden"
"40806","319",17,"GO",1,"Leiden"
"40807","319",17,"GO",1,"Leiden"
"40808","319",17,"NO-GO",1,"Leiden"
"40809","319",17,"NO-GO",0,"Leiden"
"40810","319",17,"GO",1,"Leiden"
"40811","319",17,"NO-GO",1,"Leiden"
"40812","319",17,"NO-GO",0,"Leiden"
"40813","319",17,"GO",1,"Leiden"
"40814","319",17,"NO-GO",0,"Leiden"
"40815","319",17,"NO-GO",0,"Leiden"
"40816","319",17,"NO-GO",0,"Leiden"
"40817","319",17,"GO",1,"Leiden"
"40818","319",17,"NO-GO",0,"Leiden"
"40819","319",17,"GO",1,"Leiden"
"40820","319",17,"NO-GO",1,"Leiden"
"40821","319",17,"NO-GO",1,"Leiden"
"40822","319",17,"NO-GO",1,"Leiden"
"40823","319",17,"NO-GO",0,"Leiden"
"40824","319",17,"GO",1,"Leiden"
"40825","319",17,"GO",1,"Leiden"
"40826","319",17,"NO-GO",0,"Leiden"
"40827","319",17,"GO",0,"Leiden"
"40828","319",17,"GO",1,"Leiden"
"40829","319",17,"GO",0,"Leiden"
"40830","319",17,"NO-GO",0,"Leiden"
"40831","319",17,"NO-GO",0,"Leiden"
"40832","319",17,"NO-GO",0,"Leiden"
"40833","319",17,"GO",1,"Leiden"
"40834","319",17,"GO",0,"Leiden"
"40835","319",17,"GO",1,"Leiden"
"40836","319",17,"GO",1,"Leiden"
"40837","319",17,"NO-GO",0,"Leiden"
"40838","319",17,"GO",1,"Leiden"
"40839","319",17,"GO",1,"Leiden"
"40840","319",17,"GO",1,"Leiden"
"40841","319",17,"GO",1,"Leiden"
"40842","319",17,"NO-GO",1,"Leiden"
"40843","319",17,"NO-GO",0,"Leiden"
"40844","319",17,"GO",1,"Leiden"
"40845","319",17,"NO-GO",0,"Leiden"
"40846","319",17,"GO",1,"Leiden"
"40847","319",17,"GO",1,"Leiden"
"40848","319",17,"NO-GO",1,"Leiden"
"40849","319",17,"NO-GO",0,"Leiden"
"40850","319",17,"NO-GO",1,"Leiden"
"40851","319",17,"NO-GO",1,"Leiden"
"40852","319",17,"NO-GO",1,"Leiden"
"40853","319",17,"NO-GO",0,"Leiden"
"40854","319",17,"GO",1,"Leiden"
"40855","319",17,"NO-GO",0,"Leiden"
"40856","319",17,"GO",1,"Leiden"
"40857","319",17,"GO",1,"Leiden"
"40858","319",17,"NO-GO",0,"Leiden"
"40859","319",17,"NO-GO",0,"Leiden"
